"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"168","adapter_trim.F3-J104-pH75.bam","adapter_trim.F2-B3-pH75.bam","adapter_trim.F2-B1-pH75.bam","-1.02","4","3","FALSE","CM084268_1_50679469.0, CM084270_1_4920935.0, CM084267_1_51000174.1, CM084273_1_268158.1, CM084269_1_15813374.0, CM084267_1_51000137.0, CM084269_1_1558041.0, CM084276_1_1855851.1, CM084266_1_69056442.1, CM084276_1_1856639.0, CM084264_1_2737867.0, CM084276_1_62473.1, CM084267_1_2426144.1, CM084268_1_50224886.1, CM084274_1_4715467.1, CM084264_1_69902275.1, CM084275_1_327919.0, CM084264_1_74191504.1, CM084264_1_26771545.1, CM084277_1_35287257.1, CM084266_1_68661769.1, CM084272_1_33546605.0, CM084271_1_7137729.0, CM084268_1_3691150.0, CM084274_1_4720394.0, CM084274_1_4870202.0, CM084265_1_68807634.0, CM084268_1_50792945.1, CM084274_1_4732023.1, CM084264_1_73927178.0, CM084271_1_43860456.0, CM084266_1_58087893.1, CM084273_1_21179270.1, CM084271_1_760000.0, CM084274_1_3691763.0, CM084274_1_21933035.0, CM084273_1_32698879.1, CM084276_1_1856643.1, CM084276_1_11709771.1, CM084267_1_6421475.0, CM084276_1_38450614.0, CM084270_1_4751856.1, CM084269_1_12905590.1, CM084271_1_44077330.0, CM084265_1_65232929.1, CM084272_1_11675288.1, CM084271_1_3820382.1, CM084271_1_43546299.1, CM084271_1_44073395.0, CM084266_1_69315499.0"
"169","adapter_trim.F3-J144-pH75.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B1-pH75.bam","-1.36","1","3","FALSE","CM084264_1_70210132.1, CM084275_1_25393266.0, CM084267_1_30270830.1, CM084267_1_2163720.0, CM084269_1_43528550.1, CM084276_1_59031.0, CM084273_1_42294202.1, CM084267_1_5168533.0, CM084265_1_72992173.1, CM084265_1_72992173.0, CM084264_1_34301159.0, CM084268_1_46422.1, CM084269_1_15823106.1, CM084265_1_70975032.0, CM084264_1_66525875.1, CM084279_1_10151169.0, CM084278_1_19960942.1, CM084264_1_34300494.0, CM084272_1_1891463.0, CM084275_1_23075960.0, CM084276_1_11709760.1, CM084268_1_50225025.0, CM084264_1_69862119.0, CM084273_1_31864733.1, CM084264_1_65424.0, CM084276_1_1625272.1, CM084275_1_39776496.0, CM084271_1_344406.0, CM084272_1_43480818.1, CM084279_1_1072367.0, CM084264_1_70355052.1, CM084275_1_2509950.1, CM084274_1_4864753.1, CM084279_1_10150672.1, CM084274_1_4795858.1, CM084278_1_17460152.1, CM084275_1_319193.1, CM084268_1_28845789.0, CM084271_1_44091708.1, CM084266_1_70400233.1, CM084266_1_71149025.1, CM084277_1_29208305.0, CM084265_1_68807625.0, CM084269_1_43524168.0, CM084264_1_34294487.1, CM084269_1_1572335.1, CM084273_1_32698894.1, CM084265_1_68806425.1, CM084269_1_43525399.0, CM084265_1_71800566.1"
"170","adapter_trim.F3-J145-pH75.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B1-pH75.bam","0.99","3","3","TRUE","CM084275_1_2509950.1, CM084266_1_23295283.0, CM084264_1_68634780.0, CM084267_1_6420915.0, CM084269_1_1541112.0, CM084269_1_15828546.0, CM084272_1_33607000.1, CM084265_1_72992174.0, CM084269_1_45423025.1, CM084274_1_4708735.0, CM084271_1_257113.0, CM084267_1_4505260.0, CM084264_1_73308596.0, CM084275_1_400325.0, CM084269_1_35627061.0, CM084272_1_41046375.0, CM084266_1_69052082.0, CM084265_1_73061223.1, CM084274_1_4726244.0, CM084264_1_75512085.1, CM084274_1_4808081.0, CM084271_1_19656025.1, CM084267_1_5168533.1, CM084269_1_45438488.0, CM084264_1_15064138.1, CM084267_1_52591726.0, CM084272_1_1307854.0, CM084266_1_69723117.1, CM084264_1_74989681.0, CM084269_1_45238132.0, CM084266_1_69806378.0, CM084267_1_2653032.1, CM084275_1_312961.0, CM084265_1_72078910.0, CM084270_1_9413290.1, CM084279_1_32652113.1, CM084266_1_68319456.1, CM084272_1_1726216.1, CM084271_1_43817237.1, CM084264_1_64487824.1, CM084268_1_276460.0, CM084264_1_64487824.0, CM084265_1_1062091.1, CM084274_1_7310951.1, CM084268_1_50200456.0, CM084267_1_50392661.0, CM084276_1_2855917.0, CM084274_1_12659015.0, CM084269_1_1549393.0, CM084279_1_33759487.1"
"171","adapter_trim.F3-J15-pH8.bam","adapter_trim.F2-B2-pH75.bam","adapter_trim.F2-B1-pH75.bam","-1.48","1","3","FALSE","CM084271_1_19655964.0, CM084272_1_33571767.0, CM084268_1_50323439.0, CM084269_1_46858338.0, CM084274_1_4769080.1, CM084271_1_44066688.0, CM084275_1_39774878.1, CM084269_1_43525271.1, CM084272_1_29972645.1, CM084275_1_25388576.1, CM084268_1_50321855.1, CM084274_1_4778747.0, CM084264_1_34292374.0, CM084269_1_1538788.1, CM084267_1_832157.0, CM084265_1_72986696.1, CM084273_1_31865717.1, CM084279_1_10153273.1, CM084272_1_18194957.0, CM084268_1_3704020.0, CM084265_1_14403559.1, CM084265_1_71828881.1, CM084267_1_2104179.1, CM084271_1_44070313.0, CM084275_1_25396988.0, CM084266_1_69051064.0, CM084278_1_20732798.0, CM084266_1_57889092.1, CM084275_1_400262.0, CM084274_1_4778747.0, CM084265_1_68868203.1, CM084275_1_2509958.1, CM084267_1_11257260.1, CM084266_1_67239899.1, CM084266_1_69315469.0, CM084268_1_1326519.0, CM084277_1_10628715.0, CM084268_1_3695260.1, CM084269_1_47255758.0, CM084276_1_37353183.0, CM084278_1_20732798.0, CM084274_1_4789702.1, CM084264_1_70191778.0, CM084267_1_5882424.1, CM084272_1_43469486.1, CM084270_1_47076316.0, CM084268_1_28851946.1, CM084268_1_50693763.1, CM084266_1_70707518.0, CM084276_1_4238114.0"
"172","adapter_trim.F3-J126-pH75.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F2-B1-pH75.bam","-1.53","1","3","FALSE","CM084267_1_5881751.0, CM084266_1_70706263.1, CM084272_1_1894337.0, CM084276_1_11709771.1, CM084278_1_24948220.0, CM084276_1_62244.1, CM084271_1_26325707.1, CM084277_1_18546601.1, CM084279_1_929045.0, CM084264_1_48147317.1, CM084264_1_26777912.1, CM084267_1_5165711.0, CM084273_1_32698906.1, CM084274_1_4795052.1, CM084274_1_4792351.0, CM084277_1_10417520.1, CM084275_1_524594.0, CM084279_1_10156977.1, CM084267_1_9175848.0, CM084265_1_976180.0, CM084278_1_23539431.0, CM084265_1_64586070.0, CM084265_1_72091374.1, CM084279_1_1062144.1, CM084275_1_39502463.0, CM084267_1_50994309.0, CM084276_1_4125650.0, CM084275_1_40519747.0, CM084274_1_4863965.0, CM084278_1_4074299.0, CM084279_1_1062150.0, CM084267_1_2910789.0, CM084276_1_38775936.1, CM084274_1_3692509.1, CM084264_1_15064482.1, CM084276_1_37987468.1, CM084266_1_57888640.1, CM084276_1_38943253.1, CM084272_1_18193991.1, CM084274_1_4863917.0, CM084271_1_3820382.0, CM084269_1_15823421.0, CM084276_1_2857930.1, CM084278_1_20600197.0, CM084265_1_64832885.1, CM084275_1_19996655.1, CM084265_1_71265301.1, CM084273_1_31865817.0, CM084269_1_12905592.1, CM084269_1_40336207.1"
"173","adapter_trim.F3-J140-pH75.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B1-pH75.bam","-1.46","2","3","FALSE","CM084265_1_71794015.0, CM084265_1_46089269.1, CM084279_1_1512885.0, CM084265_1_64733395.1, CM084272_1_2073148.0, CM084264_1_72912659.0, CM084269_1_43523945.0, CM084274_1_5566177.1, CM084267_1_11257220.1, CM084264_1_72054055.0, CM084274_1_4864445.0, CM084264_1_5215232.1, CM084265_1_70799356.0, CM084275_1_39780958.1, CM084265_1_72071381.0, CM084277_1_10417489.0, CM084269_1_15818485.0, CM084276_1_4238176.0, CM084277_1_1858860.0, CM084277_1_29781980.0, CM084279_1_32662843.0, CM084265_1_64196870.1, CM084266_1_50301553.0, CM084264_1_15073604.1, CM084264_1_15064138.1, CM084275_1_120808.1, CM084273_1_31864457.1, CM084265_1_66146092.0, CM084278_1_5144747.1, CM084264_1_68688357.0, CM084276_1_25809481.0, CM084266_1_65347078.1, CM084276_1_1625292.1, CM084264_1_26773675.1, CM084272_1_33589893.0, CM084264_1_8112674.1, CM084271_1_3819803.1, CM084265_1_69007607.0, CM084271_1_340905.0, CM084279_1_10150672.0, CM084269_1_15799434.1, CM084279_1_1062135.0, CM084268_1_14768218.0, CM084264_1_61167202.1, CM084265_1_790976.1, CM084264_1_74183870.0, CM084273_1_10381194.1, CM084264_1_68685021.1, CM084279_1_1072342.0, CM084275_1_1304711.1"
"174","adapter_trim.F3-J39-pH8.bam","adapter_trim.F2-B14-pH75.bam","adapter_trim.F2-B10-pH75.bam","-1.2","2","3","FALSE","CM084265_1_71794015.0, CM084265_1_46089269.1, CM084279_1_1512885.0, CM084265_1_64733395.1, CM084272_1_2073148.0, CM084264_1_72912659.0, CM084269_1_43523945.0, CM084274_1_5566177.1, CM084267_1_11257220.1, CM084264_1_72054055.0, CM084274_1_4864445.0, CM084264_1_5215232.1, CM084265_1_70799356.0, CM084275_1_39780958.1, CM084265_1_72071381.0, CM084277_1_10417489.0, CM084269_1_15818485.0, CM084276_1_4238176.0, CM084277_1_1858860.0, CM084277_1_29781980.0, CM084279_1_32662843.0, CM084265_1_64196870.1, CM084266_1_50301553.0, CM084264_1_15073604.1, CM084264_1_15064138.1, CM084275_1_120808.1, CM084273_1_31864457.1, CM084265_1_66146092.0, CM084278_1_5144747.1, CM084264_1_68688357.0, CM084276_1_25809481.0, CM084266_1_65347078.1, CM084276_1_1625292.1, CM084264_1_26773675.1, CM084272_1_33589893.0, CM084264_1_8112674.1, CM084271_1_3819803.1, CM084265_1_69007607.0, CM084271_1_340905.0, CM084279_1_10150672.0, CM084269_1_15799434.1, CM084279_1_1062135.0, CM084268_1_14768218.0, CM084264_1_61167202.1, CM084265_1_790976.1, CM084264_1_74183870.0, CM084273_1_10381194.1, CM084264_1_68685021.1, CM084279_1_1072342.0, CM084275_1_1304711.1"
"175","adapter_trim.F3-J8-pH8.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F2-B10-pH75.bam","0.31","3","3","TRUE","CM084275_1_38169321.1, CM084279_1_992716.0, CM084276_1_37352422.0, CM084269_1_45423014.1, CM084269_1_42862798.0, CM084266_1_64002578.1, CM084277_1_18535852.0, CM084274_1_3692509.0, CM084269_1_46693817.0, CM084277_1_31027263.1, CM084267_1_2081906.0, CM084279_1_32666436.1, CM084271_1_37237149.0, CM084279_1_1070763.1, CM084269_1_1577711.1, CM084266_1_23296704.1, CM084279_1_1196447.0, CM084271_1_30532519.1, CM084279_1_31065250.0, CM084278_1_20732810.1, CM084274_1_7449618.0, CM084264_1_70171655.0, CM084265_1_70799357.1, CM084272_1_1596710.1, CM084274_1_4869977.0, CM084271_1_218791.1, CM084277_1_5804551.0, CM084279_1_1070313.1, CM084264_1_70188213.1, CM084275_1_35720350.0, CM084267_1_2233926.0, CM084276_1_38072633.0, CM084274_1_42859637.1, CM084272_1_18193864.1, CM084274_1_4864709.1, CM084264_1_74721251.1, CM084269_1_43528677.1, CM084266_1_62462208.1, CM084276_1_1510348.0, CM084269_1_4636883.0, CM084276_1_62244.0, CM084273_1_214007.0, CM084264_1_34294397.1, CM084268_1_45628.0, CM084264_1_12084114.1, CM084267_1_50392661.0, CM084275_1_25393709.0, CM084269_1_15809932.0, CM084276_1_38558590.0, CM084264_1_65408.1"
"176","adapter_trim.F3-J136-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F2-B10-pH75.bam","-1.79","3","3","TRUE","CM084279_1_10150670.1, CM084267_1_699277.1, CM084264_1_6517635.0, CM084271_1_44066688.0, CM084272_1_18191742.0, CM084265_1_70595159.0, CM084271_1_43860497.0, CM084266_1_57886490.0, CM084266_1_23298342.1, CM084267_1_699428.1, CM084269_1_40447978.0, CM084279_1_10151201.0, CM084272_1_1894337.0, CM084276_1_38558604.0, CM084265_1_71265301.0, CM084274_1_4709677.1, CM084267_1_5165711.0, CM084269_1_39737155.1, CM084264_1_34294033.1, CM084277_1_30953045.0, CM084274_1_4788661.1, CM084276_1_38558458.1, CM084278_1_25832327.1, CM084264_1_70466152.0, CM084266_1_65347078.0, CM084274_1_4694263.1, CM084265_1_70597838.1, CM084271_1_26325707.0, CM084269_1_1544433.1, CM084269_1_40447978.1, CM084270_1_4751853.0, CM084276_1_1856643.1, CM084272_1_18170845.0, CM084274_1_4694202.0, CM084277_1_29208305.1, CM084265_1_64527973.1, CM084277_1_18546601.1, CM084266_1_70530691.0, CM084264_1_71189798.1, CM084271_1_43547024.1, CM084274_1_4812118.0, CM084274_1_4730203.1, CM084265_1_70800987.0, CM084265_1_14403401.1, CM084264_1_74191504.1, CM084273_1_31866087.0, CM084277_1_29208395.1, CM084279_1_1070763.0, CM084269_1_43525146.1, CM084269_1_47563826.0"
"177","adapter_trim.F3-J128-pH75.bam","adapter_trim.F2-B1-pH75.bam","adapter_trim.F2-B10-pH75.bam","-1.12","2","3","FALSE","CM084266_1_23295925.0, CM084265_1_790962.1, CM084270_1_4920915.0, CM084268_1_50224889.0, CM084271_1_43868179.0, CM084270_1_1391764.1, CM084271_1_44075852.1, CM084277_1_30168398.1, CM084265_1_39553350.0, CM084264_1_71189798.1, CM084264_1_70175562.1, CM084270_1_19464672.1, CM084267_1_52776062.1, CM084267_1_6421491.1, CM084264_1_70191778.1, CM084269_1_45420488.0, CM084271_1_44104310.1, CM084279_1_10147347.0, CM084274_1_4864709.0, CM084265_1_64735335.1, CM084276_1_2841296.1, CM084266_1_58087775.1, CM084274_1_21933138.1, CM084268_1_49735217.0, CM084275_1_400325.0, CM084269_1_45280043.0, CM084272_1_33515314.1, CM084274_1_4789702.0, CM084265_1_71926735.1, CM084274_1_4778609.1, CM084274_1_4708745.1, CM084279_1_32666409.1, CM084266_1_70930072.0, CM084276_1_38558658.1, CM084272_1_33453892.0, CM084265_1_69004214.1, CM084267_1_5881751.1, CM084278_1_20865574.0, CM084272_1_29973150.0, CM084275_1_39502397.0, CM084269_1_41819713.1, CM084276_1_771542.1, CM084265_1_71265314.1, CM084265_1_59221322.1, CM084275_1_20000990.0, CM084266_1_68320526.1, CM084267_1_9175848.1, CM084274_1_4720394.0, CM084272_1_1891499.1, CM084274_1_4862951.1"
"178","adapter_trim.F3-J47-pH8.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F2-B10-pH75.bam","-1.46","2","3","FALSE","CM084265_1_68808152.0, CM084274_1_4863343.0, CM084279_1_32917232.0, CM084274_1_29871125.1, CM084269_1_1567360.1, CM084268_1_45628.1, CM084265_1_73061223.0, CM084271_1_256611.0, CM084271_1_11500058.0, CM084275_1_39781020.1, CM084268_1_50225470.1, CM084267_1_6418351.1, CM084265_1_64736906.1, CM084268_1_1326648.1, CM084264_1_70174668.1, CM084271_1_43849282.0, CM084266_1_57884345.1, CM084278_1_22645215.1, CM084274_1_4726242.1, CM084272_1_18194957.0, CM084279_1_10156977.0, CM084268_1_24030545.1, CM084277_1_35287266.1, CM084264_1_72113815.0, CM084265_1_70609247.1, CM084266_1_1230887.0, CM084270_1_9408154.0, CM084266_1_68642404.0, CM084270_1_9408154.1, CM084271_1_37237149.0, CM084270_1_15641821.0, CM084267_1_5168533.1, CM084266_1_50301503.1, CM084265_1_73060807.0, CM084279_1_161386.1, CM084273_1_11267029.0, CM084268_1_3261991.0, CM084268_1_4026799.0, CM084271_1_44075853.0, CM084265_1_64585926.1, CM084271_1_344606.1, CM084265_1_71925203.1, CM084270_1_32126102.1, CM084275_1_675849.1, CM084264_1_15064482.1, CM084272_1_36474160.1, CM084264_1_69875456.0, CM084269_1_1556267.0, CM084270_1_4921025.1, CM084271_1_43849282.0"
"179","adapter_trim.F3-J2-pH8.bam","adapter_trim.F2-B3-pH8.bam","adapter_trim.F2-B10-pH75.bam","-1.34","","3","FALSE","CM084274_1_4778609.1, CM084264_1_71718010.0, CM084264_1_70191778.0, CM084274_1_34977132.0, CM084278_1_23542552.0, CM084271_1_3814148.1, CM084271_1_256611.1, CM084267_1_8118616.0, CM084264_1_68688357.1, CM084266_1_50301553.0, CM084271_1_43934405.0, CM084267_1_2653035.0, CM084279_1_31409261.0, CM084275_1_35720341.0, CM084265_1_64735174.1, CM084268_1_50225498.0, CM084270_1_47077551.1, CM084266_1_57883008.0, CM084272_1_29973150.1, CM084279_1_32973101.1, CM084274_1_11694583.1, CM084267_1_832141.0, CM084274_1_4778609.0, CM084269_1_46688909.0, CM084271_1_43851333.1, CM084266_1_69141161.1, CM084279_1_10149596.0, CM084279_1_33014997.1, CM084275_1_524597.1, CM084271_1_44075852.1, CM084278_1_20732805.0, CM084266_1_64726584.0, CM084264_1_66561947.0, CM084272_1_1891482.1, CM084271_1_43817237.0, CM084267_1_30269806.0, CM084266_1_69085555.1, CM084267_1_8687423.0, CM084266_1_66377769.1, CM084279_1_32640576.0, CM084273_1_31863691.0, CM084274_1_4674050.0, CM084266_1_58098009.0, CM084277_1_31027263.1, CM084269_1_15828546.1, CM084266_1_64725871.1, CM084264_1_73926177.0, CM084264_1_72054043.0, CM084275_1_660866.1, CM084269_1_46693817.0"
"180","adapter_trim.F3-J1-pH8.bam","adapter_trim.F2-B2-pH75.bam","adapter_trim.F2-B10-pH75.bam","-0.97","1","3","FALSE","CM084271_1_30532481.1, CM084267_1_5830233.1, CM084271_1_3821131.0, CM084276_1_38117392.1, CM084266_1_62460034.1, CM084266_1_70531191.1, CM084274_1_4863902.1, CM084265_1_64196888.0, CM084266_1_68919270.1, CM084279_1_32640566.1, CM084269_1_15827759.1, CM084269_1_1572991.0, CM084276_1_1856066.0, CM084266_1_70181836.0, CM084268_1_3691150.1, CM084264_1_69870962.1, CM084276_1_12392691.0, CM084264_1_73291504.1, CM084272_1_1891482.1, CM084273_1_31862854.0, CM084274_1_4793445.0, CM084271_1_3819548.1, CM084272_1_11675288.1, CM084267_1_2653032.1, CM084264_1_48147317.0, CM084279_1_1072380.1, CM084265_1_72637027.1, CM084268_1_2720906.0, CM084276_1_38864870.0, CM084279_1_10147315.0, CM084269_1_43524691.1, CM084264_1_70355057.1, CM084266_1_69052083.1, CM084269_1_45238247.1, CM084265_1_64735440.0, CM084269_1_43525214.1, CM084279_1_10151201.0, CM084278_1_23536520.0, CM084265_1_72079002.1, CM084278_1_23555170.1, CM084275_1_66811.0, CM084266_1_68919215.1, CM084267_1_699277.1, CM084264_1_8099096.0, CM084275_1_524594.0, CM084277_1_31027256.1, CM084276_1_2841292.0, CM084274_1_34977132.1, CM084266_1_68883042.1, CM084265_1_70595162.0"
"181","adapter_trim.F3-J149-pH75.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B10-pH75.bam","0.96","2","3","FALSE","CM084265_1_68806414.0, CM084265_1_73060812.1, CM084279_1_31068246.1, CM084277_1_30027539.0, CM084266_1_68478650.0, CM084271_1_337322.1, CM084275_1_319814.1, CM084279_1_1196450.0, CM084269_1_12905597.1, CM084272_1_43469575.0, CM084264_1_69757037.0, CM084278_1_22654264.1, CM084277_1_36519423.0, CM084267_1_13261525.0, CM084271_1_44190417.0, CM084276_1_7202997.1, CM084266_1_23295992.1, CM084264_1_69303600.0, CM084279_1_1070294.0, CM084275_1_667604.1, CM084270_1_10496921.1, CM084268_1_49721957.1, CM084279_1_32662843.0, CM084278_1_4074395.1, CM084269_1_15806965.1, CM084272_1_11675308.1, CM084277_1_31027250.0, CM084266_1_57886490.0, CM084274_1_4773522.1, CM084268_1_298828.1, CM084271_1_3805850.0, CM084267_1_8687374.1, CM084269_1_43525214.1, CM084265_1_71925176.0, CM084269_1_4635090.1, CM084276_1_38970482.0, CM084272_1_1584317.0, CM084278_1_20734519.1, CM084271_1_7136548.1, CM084268_1_1508049.0, CM084275_1_267983.0, CM084276_1_1625272.1, CM084276_1_4125650.1, CM084269_1_15799390.0, CM084270_1_9408154.1, CM084267_1_30270830.1, CM084279_1_32644179.0, CM084268_1_50202371.0, CM084279_1_161176.1, CM084266_1_64726670.0"
"182","adapter_trim.F3-J14-pH8.bam","adapter_trim.F2-B8-pH8.bam","adapter_trim.F2-B10-pH75.bam","0.08","4","3","FALSE","CM084264_1_64269877.1, CM084270_1_32126731.0, CM084265_1_69915221.0, CM084264_1_69861978.0, CM084268_1_50216526.0, CM084271_1_43849246.1, CM084267_1_51248424.0, CM084264_1_68634815.1, CM084264_1_70182858.1, CM084265_1_68806466.1, CM084274_1_6125560.0, CM084268_1_3697725.0, CM084270_1_4751834.0, CM084274_1_4795858.0, CM084276_1_37352348.1, CM084278_1_4074392.1, CM084264_1_69287134.0, CM084274_1_34977105.1, CM084274_1_4066885.1, CM084265_1_59221275.1, CM084270_1_13944196.0, CM084274_1_4694522.0, CM084279_1_32640564.0, CM084278_1_279479.0, CM084267_1_6421422.1, CM084278_1_5142968.1, CM084265_1_72978107.0, CM084269_1_1556257.1, CM084271_1_7136506.1, CM084271_1_44086139.1, CM084264_1_71718010.1, CM084275_1_38169338.0, CM084267_1_50994193.1, CM084274_1_4792092.0, CM084270_1_8444572.0, CM084271_1_26325707.0, CM084277_1_18535877.1, CM084271_1_344406.1, CM084264_1_72054205.1, CM084266_1_70707608.0, CM084272_1_1327530.1, CM084269_1_35627068.0, CM084276_1_7202997.1, CM084277_1_31296163.0, CM084275_1_25397333.0, CM084275_1_35722638.1, CM084272_1_33578227.1, CM084271_1_44134607.1, CM084278_1_24948220.0, CM084279_1_1064862.0"
"183","adapter_trim.F3-J9-pH8.bam","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B10-pH75.bam","0.13","1","3","FALSE","CM084265_1_66143629.1, CM084268_1_2720910.1, CM084274_1_4695106.1, CM084270_1_47077588.0, CM084274_1_4863936.1, CM084265_1_54591384.1, CM084269_1_4635090.0, CM084272_1_1891451.0, CM084265_1_66146092.0, CM084279_1_16586112.0, CM084264_1_34300042.1, CM084275_1_23095998.0, CM084267_1_2426156.0, CM084274_1_4869974.1, CM084267_1_1134424.0, CM084271_1_218855.1, CM084269_1_1567396.0, CM084278_1_20679238.1, CM084265_1_64586071.0, CM084267_1_2104179.0, CM084265_1_64784798.0, CM084265_1_71796271.0, CM084269_1_35627100.0, CM084269_1_40438751.1, CM084265_1_1816564.0, CM084269_1_1572344.1, CM084269_1_4628634.0, CM084268_1_24030546.0, CM084278_1_5144637.1, CM084274_1_4792351.0, CM084264_1_8099096.1, CM084273_1_31862649.1, CM084269_1_1563962.0, CM084269_1_1572344.0, CM084279_1_10147315.0, CM084275_1_400320.0, CM084265_1_59221229.1, CM084276_1_12392697.0, CM084269_1_43524104.1, CM084265_1_72636278.0, CM084274_1_4709636.0, CM084265_1_59221301.1, CM084272_1_1891499.0, CM084270_1_15641821.0, CM084270_1_42355534.0, CM084264_1_8098050.1, CM084272_1_33453804.0, CM084269_1_43524676.0, CM084274_1_4795086.1, CM084264_1_61167140.1"
"184","adapter_trim.F3-J26-pH8.bam","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B10-pH75.bam","-1.66","3","3","TRUE","CM084276_1_37352348.1, CM084274_1_4863048.1, CM084276_1_20157067.1, CM084272_1_1596710.0, CM084266_1_71149023.1, CM084267_1_6421227.0, CM084265_1_786811.1, CM084267_1_8687423.0, CM084271_1_37170448.0, CM084264_1_69870962.0, CM084278_1_22654601.0, CM084265_1_794843.0, CM084264_1_64487818.0, CM084266_1_70181820.1, CM084277_1_36519491.0, CM084277_1_30505565.0, CM084273_1_31865409.0, CM084269_1_47265506.0, CM084272_1_18188620.0, CM084271_1_30532484.0, CM084274_1_5566177.0, CM084275_1_35722074.0, CM084268_1_50224886.1, CM084274_1_4808081.0, CM084271_1_44134413.1, CM084270_1_972098.1, CM084274_1_4870197.0, CM084268_1_50200456.0, CM084271_1_3822736.1, CM084266_1_59802398.0, CM084264_1_72118697.0, CM084266_1_68319456.0, CM084274_1_4730203.1, CM084266_1_23321806.1, CM084265_1_46089443.1, CM084279_1_1070313.0, CM084272_1_1894276.1, CM084278_1_20858390.1, CM084273_1_31862642.0, CM084271_1_11500058.0, CM084278_1_20623588.0, CM084264_1_73926177.1, CM084274_1_4720394.1, CM084274_1_4870197.1, CM084265_1_66143629.1, CM084265_1_71826940.0, CM084268_1_42745.1, CM084276_1_37916914.1, CM084266_1_65576813.1, CM084265_1_68806466.0"
